index,Feature,0
0,hsa-mir-520a,8.776809385972905
1,hsa-mir-520f,7.479980690315695
2,hsa-mir-518c,7.34120470080784
3,hsa-mir-516b-1,6.974440337930705
4,hsa-mir-512-1,6.891410585649778
5,hsa-mir-525,6.8855978144022
6,hsa-mir-518a-2,6.594470123165745
7,hsa-mir-518b,6.498127649946665
8,hsa-mir-520c,6.482025937133054
9,hsa-mir-526b,6.4812380315945335
10,hsa-mir-519c,6.345687926843955
11,hsa-mir-520g,6.3138994643415485
12,hsa-mir-527,6.29789127036145
13,hsa-mir-512-2,6.246140379525719
14,hsa-mir-1323,6.160588711101997
15,hsa-mir-517c,6.088853294542871
16,hsa-mir-520b,5.9755360607133134
17,hsa-mir-521-1,5.975077522657814
18,hsa-mir-518a-1,5.955958547510077
19,hsa-mir-371a,5.796977766886868
20,hsa-mir-516b-2,5.77164121818466
21,hsa-mir-517a,5.506988315026419
22,hsa-mir-517b,5.474499368302063
23,hsa-mir-372,5.445099517972551
24,hsa-mir-373,5.294653135116312
25,hsa-mir-1912,5.188067986433048
26,hsa-mir-1283-1,5.028541812313763
27,hsa-mir-518e,5.026831244809947
28,hsa-mir-519a-1,5.004082902451589
29,hsa-mir-519a-2,4.703832255272303
30,hsa-mir-515-1,4.701622690623573
31,hsa-mir-892a,4.514837484796138
32,hsa-mir-5682,4.488957738996911
33,hsa-mir-891a,4.482171474206703
34,hsa-mir-522,4.459434145992478
35,hsa-mir-892b,4.432601639474041
36,hsa-mir-1298,4.310068325686006
37,hsa-mir-513c,4.116210092382072
38,hsa-mir-516a-1,4.099102211320826
39,hsa-mir-3923,4.094215483983067
40,hsa-mir-4788,3.917819530752946
41,hsa-mir-3145,3.854846671112342
42,hsa-mir-498,3.839382816381444
43,hsa-mir-3128,3.698247208032887
44,hsa-mir-891b,3.627509474471084
45,hsa-mir-507,3.593901225106515
46,hsa-mir-513a-1,3.526214576574092
47,hsa-mir-516a-2,3.5206124082272283
48,hsa-mir-4431,3.506268173722213
49,hsa-mir-599,3.3044079255140817
50,hsa-mir-4795,3.2468267551789665
51,hsa-mir-670,3.187663284533945
52,hsa-mir-6721,3.1722169011240613
53,hsa-mir-662,3.0993334596879936
54,hsa-mir-3663,3.059537761705314
55,hsa-mir-3681,3.052239079346771
56,hsa-mir-1911,3.046796746385442
57,hsa-mir-509-1,3.031698590754718
58,hsa-mir-519b,3.0118052221119864
59,hsa-mir-514b,2.9493543809127494
60,hsa-mir-3149,2.936116571208984
61,hsa-mir-6727,2.897235111693795
62,hsa-mir-1304,2.823490702248288
63,hsa-mir-508,2.8139658820473
64,hsa-mir-572,2.796730729802445
65,hsa-mir-4756,2.7959973271059217
66,hsa-mir-4465,2.77838940207086
67,hsa-mir-1305,2.7679443461309288
68,hsa-mir-1269b,2.763753193973707
69,hsa-mir-573,2.729432981419792
70,hsa-mir-4794,2.7112626783949736
71,hsa-mir-509-2,2.697298713281034
72,hsa-mir-548x,2.617608821293348
73,hsa-mir-875,2.602130563806912
74,hsa-mir-514a-1,2.5829433918694438
75,hsa-mir-509-3,2.575451551611656
76,hsa-mir-215,2.561736566225649
77,hsa-mir-1293,2.5286733384253446
78,hsa-mir-466,2.497976911262989
79,hsa-mir-6782,2.491125703074004
80,hsa-mir-513a-2,2.443394871348146
81,hsa-mir-383,2.433678971928242
82,hsa-mir-6804,2.4296409486758903
83,hsa-mir-6853,2.412154366672069
84,hsa-mir-4435-2,2.404495282611617
85,hsa-mir-3662,2.383202578347393
86,hsa-mir-5690,2.3768014164760425
87,hsa-mir-211,2.3653651347670985
88,hsa-mir-6776,2.3336923945619983
89,hsa-mir-4445,2.319672761221065
90,hsa-mir-514a-2,2.313144614774034
91,hsa-mir-2113,2.308778983207669
92,hsa-mir-514a-3,2.28953754364057
93,hsa-mir-1908,2.235409515428054
94,hsa-mir-4647,2.2190002279238565
95,hsa-mir-506,2.200452578163447
96,hsa-mir-597,2.1488982644764385
97,hsa-mir-6505,2.1324318123305552
98,hsa-mir-3131,2.121149647159749
99,hsa-mir-4454,2.102535877337864
100,hsa-mir-192,2.0675066087467813
101,hsa-mir-4782,2.0298773790782256
102,hsa-mir-668,2.0279477423937387
103,hsa-mir-6873,2.0093879398563503
104,hsa-mir-548f-1,2.007439934463
105,hsa-mir-5705,1.9919669198376084
106,hsa-mir-4461,1.9745692279634293
107,hsa-mir-378i,1.9735492990789665
108,hsa-mir-194-1,1.9707049275861204
109,hsa-mir-2114,1.96874065969166
110,hsa-mir-6849,1.945676167824976
111,hsa-mir-4634,1.939035033567374
112,hsa-mir-194-2,1.9373703038802903
113,hsa-mir-4734,1.913883388462815
114,hsa-mir-4433a,1.9044412599769212
115,hsa-mir-219a-2,1.8988474748190527
116,hsa-mir-4768,1.8887278615035128
117,hsa-mir-3177,1.8878257655891717
118,hsa-mir-3918,1.8606236746817009
119,hsa-mir-6796,1.8138853927450416
120,hsa-mir-4433b,1.8103464259416748
121,hsa-mir-1269a,1.8055686604581107
122,hsa-mir-4744,1.7713174629427482
123,hsa-mir-6823,1.7662546378854171
124,hsa-mir-6778,1.7562682001393366
125,hsa-mir-4705,1.7520774692335987
126,hsa-mir-3116-2,1.7437150993577542
127,hsa-mir-129-2,1.719751334601529
128,hsa-mir-6816,1.7196678812589492
129,hsa-mir-6851,1.715856988287212
130,hsa-mir-129-1,1.6944098678764905
131,hsa-mir-7850,1.6919049213496575
132,hsa-mir-611,1.6872827459496238
133,hsa-mir-3655,1.6658043962400142
134,hsa-mir-378d-2,1.6618932068064167
135,hsa-mir-6766,1.6588496044864902
136,hsa-mir-2682,1.648489300305056
137,hsa-mir-4644,1.6434267249570196
138,hsa-mir-4516,1.630668149074736
139,hsa-mir-3196,1.6253871599106482
140,hsa-mir-4748,1.6219472453822066
141,hsa-mir-3138,1.6191099760784489
142,hsa-mir-5681b,1.6013996932058123
143,hsa-mir-4796,1.5929382727994827
144,hsa-mir-6750,1.5892346682667091
145,hsa-mir-888,1.5802964056713482
146,hsa-mir-559,1.5753602822954915
147,hsa-mir-4757,1.5668021377284642
148,hsa-mir-137,1.554685624774534
149,hsa-mir-5683,1.5482741068252392
150,hsa-mir-3161,1.5361589968029947
151,hsa-mir-1278,1.5332421517838342
152,hsa-mir-6888,1.5205702760083892
153,hsa-mir-3689a,1.5186261266984389
154,hsa-mir-6508,1.5150397501167914
155,hsa-mir-124-3,1.5010988248426296
156,hsa-mir-4659a,1.464284049696811
157,hsa-mir-1225,1.4572543640760989
158,hsa-mir-3146,1.4552702389890293
159,hsa-mir-3151,1.4531580564056594
160,hsa-mir-492,1.446758183274662
161,hsa-mir-6856,1.4417919355347435
162,hsa-mir-206,1.4339904259315817
163,hsa-mir-7976,1.4240331496161318
164,hsa-mir-124-1,1.420729607575268
165,hsa-mir-4752,1.4102329180761417
166,hsa-mir-204,1.4100142493052614
167,hsa-mir-6887,1.401149354443659
168,hsa-mir-6789,1.3878256112137108
169,hsa-mir-4661,1.362604698433233
170,hsa-mir-6885,1.3623417115492569
171,hsa-mir-3155a,1.356680219789095
172,hsa-mir-5696,1.3541989955130354
173,hsa-mir-6786,1.335258109902079
174,hsa-mir-6780b,1.3091166452438625
175,hsa-mir-6736,1.307424649109271
176,hsa-mir-4529,1.2965345874877183
177,hsa-mir-1238,1.2914983117643803
178,hsa-mir-5100,1.287529557107103
179,hsa-mir-1914,1.2847575052753388
180,hsa-mir-4306,1.2735473845774552
181,hsa-mir-193b,1.2557677454285263
182,hsa-mir-3140,1.2509819700558165
183,hsa-mir-1224,1.2207092641998938
184,hsa-mir-1295b,1.2194178598057843
185,hsa-mir-499a,1.2188347594875102
186,hsa-mir-548az,1.2183365719904184
187,hsa-mir-3660,1.2049312666850631
188,hsa-mir-6767,1.1912375378242883
189,hsa-mir-6800,1.1900585173152132
190,hsa-mir-934,1.1865040811468266
191,hsa-mir-6744,1.1756255361616827
192,hsa-mir-5691,1.1508354507267553
193,hsa-mir-607,1.1464962145262514
194,hsa-mir-1275,1.1407154219289994
195,hsa-mir-4755,1.1281644611349535
196,hsa-mir-4689,1.1276739789581636
197,hsa-mir-6739,1.1212766497717372
198,hsa-mir-7641-2,1.111541779351917
199,hsa-mir-6512,1.1076365838782225
200,hsa-mir-6715b,1.106287968420403
201,hsa-mir-4521,1.1021491081870425
202,hsa-mir-584,1.0980524179557072
203,hsa-mir-4665,1.0840037037800323
204,hsa-mir-548y,1.0827663785509256
205,hsa-mir-4532,1.0703173734457252
206,hsa-mir-4773-1,1.0655944040247476
207,hsa-mir-6819,1.065285374870146
208,hsa-mir-490,1.061794192597313
209,hsa-mir-4449,1.0556246750013092
210,hsa-mir-580,1.0549039801008535
211,hsa-mir-4708,1.0529722621486246
212,hsa-mir-579,1.051417146828943
213,hsa-mir-4491,1.0489426406871838
214,hsa-mir-544a,1.0433614824908155
215,hsa-mir-374c,1.040967056233412
216,hsa-mir-9-1,1.035043212251034
217,hsa-mir-6868,1.0348130510248696
218,hsa-mir-9-3,1.018626540398459
219,hsa-mir-6810,1.0180021851960317
220,hsa-mir-329-1,1.0164899768724422
221,hsa-mir-4426,1.0152449894488385
222,hsa-mir-9-2,1.0141562460808455
223,hsa-mir-3195,1.0073220745344773
224,hsa-mir-4786,1.007084449224919
225,hsa-mir-6741,1.0060601171120491
226,hsa-mir-4725,1.0046114759562546
227,hsa-mir-548aq,1.003914730023486
228,hsa-mir-6087,1.00209932992185
229,hsa-mir-3150a,0.9973051328599494
230,hsa-mir-561,0.9909685373859032
231,hsa-mir-3689e,0.9855623479285958
232,hsa-mir-4448,0.9752158279576744
233,hsa-mir-4732,0.9723829020338908
234,hsa-mir-5088,0.9694509233198818
235,hsa-mir-203a,0.9658259148960312
236,hsa-mir-5685,0.9604511423197568
237,hsa-mir-628,0.9579192374092788
238,hsa-mir-6749,0.9525966589327602
239,hsa-mir-1252,0.9523193711188476
240,hsa-mir-581,0.9489410005688124
241,hsa-mir-6738,0.9449955199614652
242,hsa-mir-4436b-1,0.9389386965217992
243,hsa-mir-3192,0.93307046336739
244,hsa-mir-3180-4,0.932012988520592
245,hsa-mir-3910-1,0.930558675394165
246,hsa-mir-3200,0.9161440863640492
247,hsa-mir-3188,0.9081174059810972
248,hsa-mir-4469,0.9077557230406412
249,hsa-mir-4754,0.8965682505067415
250,hsa-mir-4773-2,0.8905906934836477
251,hsa-mir-4690,0.8852813609101201
252,hsa-mir-6717,0.8675844273315318
253,hsa-mir-5581,0.8675351159927589
254,hsa-mir-5702,0.866987505358226
255,hsa-mir-4488,0.8573310720901212
256,hsa-mir-224,0.8542721885454421
257,hsa-mir-7109,0.8393782256479438
258,hsa-mir-196b,0.8390951511305467
259,hsa-mir-6812,0.8387056037752703
260,hsa-mir-6829,0.8330281205617798
261,hsa-mir-577,0.8304533557417313
262,hsa-mir-5582,0.8288865938650246
263,hsa-mir-614,0.8250578940217071
264,hsa-mir-4435-1,0.820275821028144
265,hsa-mir-5584,0.814813823511346
266,hsa-mir-4731,0.8099632799267973
267,hsa-mir-5089,0.8085393174815263
268,hsa-mir-3661,0.7960043155009874
269,hsa-mir-653,0.7959908120962572
270,hsa-mir-600,0.7949531285229191
271,hsa-mir-3144,0.7936160482800972
272,hsa-mir-7855,0.7923802536311065
273,hsa-mir-432,0.7881400099073275
274,hsa-mir-4791,0.7862157854164974
275,hsa-mir-4638,0.7850046273915292
276,hsa-mir-485,0.7786462831618016
277,hsa-mir-548at,0.7754631311632895
278,hsa-mir-944,0.7729638068250647
279,hsa-mir-19a,0.7719678214968959
280,hsa-mir-4766,0.7716371439093971
281,hsa-mir-548v,0.771309018973812
282,hsa-mir-486-1,0.7681289558220461
283,hsa-mir-4479,0.7664170171851736
284,hsa-mir-544b,0.7660461174738536
285,hsa-mir-6751,0.7624883387103465
286,hsa-mir-6742,0.7617935169805092
287,hsa-mir-486-2,0.754174506417861
288,hsa-mir-548ag-2,0.7540217469006245
289,hsa-mir-3685,0.7466492118945758
290,hsa-mir-4652,0.7463395621167338
291,hsa-mir-4778,0.7449295103584281
292,hsa-mir-197,0.7433733142526034
293,hsa-mir-6720,0.7432860671351004
294,hsa-mir-3678,0.7350185187092666
295,hsa-mir-6715a,0.7340589693948658
296,hsa-mir-3193,0.7325861367758424
297,hsa-mir-4517,0.7258907636544
298,hsa-mir-3942,0.7222928246383541
299,hsa-mir-1294,0.7216453232246195
300,hsa-mir-3653,0.7204387538197561
301,hsa-mir-616,0.7203826722031079
302,hsa-mir-892c,0.7195902056732902
303,hsa-mir-6743,0.7168108084690089
304,hsa-mir-3680-2,0.7166066376065637
305,hsa-mir-6781,0.7091034293730121
306,hsa-mir-6723,0.7069957656955879
307,hsa-mir-7974,0.7061423195088335
308,hsa-mir-210,0.7012931842811386
309,hsa-mir-3074,0.6975876135481746
310,hsa-mir-2278,0.6972246000604636
311,hsa-mir-3170,0.6943012629376354
312,hsa-mir-513b,0.692390004749218
313,hsa-mir-665,0.6839180812102963
314,hsa-mir-6740,0.6836608428683877
315,hsa-mir-1295a,0.6818984410205094
316,hsa-mir-7641-1,0.6748072112742465
317,hsa-mir-6748,0.6729468926337349
318,hsa-mir-3159,0.6721616209340312
319,hsa-mir-1256,0.66914984682654
320,hsa-mir-639,0.6688851945263102
321,hsa-mir-153-2,0.6683578879089015
322,hsa-mir-6509,0.6668776842777759
323,hsa-mir-942,0.6647369341970283
324,hsa-mir-4787,0.6612319504115888
325,hsa-mir-4750,0.6586388589340448
326,hsa-mir-6771,0.655419132070817
327,hsa-mir-4724,0.6535187923103413
328,hsa-mir-4723,0.6529843195731893
329,hsa-mir-6511b-2,0.6477058037092095
330,hsa-mir-3154,0.6385956702091056
331,hsa-mir-936,0.6359624547128402
332,hsa-mir-6510,0.6341217231119305
333,hsa-mir-548d-1,0.6340799273556879
334,hsa-mir-4645,0.6320647446978338
335,hsa-mir-708,0.6244580533519632
336,hsa-mir-20a,0.6156122526006498
337,hsa-mir-3176,0.6139133374481897
338,hsa-mir-3682,0.6127735773845214
339,hsa-mir-1296,0.6070424098102651
340,hsa-mir-6501,0.5950940302839957
341,hsa-mir-548au,0.5942390946626062
342,hsa-mir-370,0.591570428533179
343,hsa-mir-576,0.590545239882945
344,hsa-mir-6511b-1,0.5838839638752817
345,hsa-mir-6830,0.5804318002227813
346,hsa-mir-548j,0.5801808972199372
347,hsa-mir-1284,0.5790819359814531
348,hsa-mir-501,0.577369529196578
349,hsa-mir-7706,0.5767628322516093
350,hsa-mir-2355,0.5732649348336285
351,hsa-mir-4668,0.5670950990988487
352,hsa-mir-551b,0.5661376365227725
353,hsa-mir-328,0.565244680482713
354,hsa-mir-3199-1,0.5601154844237518
355,hsa-mir-4639,0.5590949208258912
356,hsa-mir-612,0.5543346244577377
357,hsa-mir-135b,0.5530516347705939
358,hsa-mir-6822,0.533530246263729
359,hsa-mir-144,0.5309902822916184
360,hsa-mir-3130-2,0.5247069134452154
361,hsa-mir-3944,0.5199791283386155
362,hsa-mir-3909,0.5194521763008325
363,hsa-mir-488,0.5192499193682558
364,hsa-mir-487b,0.5172670045077348
365,hsa-mir-4286,0.5163960410280998
366,hsa-mir-6753,0.5160601333717197
367,hsa-mir-3692,0.5119522651697852
368,hsa-mir-6730,0.5077833455264082
369,hsa-mir-1254-1,0.5052207269064741
370,hsa-mir-6815,0.5024988773099516
371,hsa-mir-421,0.4962522599704176
372,hsa-mir-1249,0.4940408502272375
373,hsa-mir-3922,0.4937113180165453
374,hsa-mir-4654,0.4911448164712402
375,hsa-mir-570,0.4879890685115401
376,hsa-mir-605,0.486189211513452
377,hsa-mir-4453,0.478054069140245
378,hsa-mir-2467,0.4756893846506861
379,hsa-mir-6843,0.4746427036421191
380,hsa-mir-874,0.4658601439637075
381,hsa-mir-154,0.4597339343166127
382,hsa-mir-4660,0.4583799928726257
383,hsa-mir-18a,0.4564021390170666
384,hsa-mir-365a,0.4542484278135155
385,hsa-mir-4636,0.4540559735936428
386,hsa-mir-6769b,0.451950364732695
387,hsa-mir-6794,0.4512071461344044
388,hsa-mir-5698,0.4474097272310612
389,hsa-mir-500b,0.4463668155220721
390,hsa-mir-3680-1,0.4426818224311156
391,hsa-mir-219b,0.441608683200816
392,hsa-mir-365b,0.4410547679947184
393,hsa-mir-4649,0.4410332657298594
394,hsa-mir-7152,0.43994503768797
395,hsa-mir-6755,0.4395825061057965
396,hsa-mir-6502,0.4392763598745723
397,hsa-mir-452,0.4391503747408907
398,hsa-mir-5006,0.4382446274795815
399,hsa-mir-1181,0.4370787248072582
400,hsa-mir-17,0.4363759071739869
401,hsa-mir-3157,0.4358557000950564
402,hsa-mir-4713,0.4346448471799864
403,hsa-mir-3127,0.4342969954025084
404,hsa-mir-4722,0.4331778002352736
405,hsa-mir-500a,0.4232983518353289
406,hsa-mir-4442,0.4215666676634974
407,hsa-mir-651,0.4194880260448107
408,hsa-mir-6803,0.4180797811672508
409,hsa-mir-196a-2,0.4163026966522536
410,hsa-mir-93,0.4122804957503713
411,hsa-mir-6881,0.4120904753322438
412,hsa-mir-124-2,0.4117282292491463
413,hsa-mir-3691,0.4051995942017362
414,hsa-mir-7846,0.4029455594084409
415,hsa-mir-122,0.4007902049247496
416,hsa-mir-3158-2,0.4007243766210228
417,hsa-mir-5001,0.3980466679059892
418,hsa-mir-1271,0.3978801392982945
419,hsa-mir-19b-2,0.396031732332252
420,hsa-mir-4714,0.3889916988186598
421,hsa-mir-548k,0.3881718200657001
422,hsa-mir-7854,0.3865658806056211
423,hsa-mir-3136,0.3848191285531402
424,hsa-mir-4792,0.3847958634666046
425,hsa-mir-642a,0.3835520245059504
426,hsa-mir-19b-1,0.3783806607881573
427,hsa-mir-3194,0.3776256717716955
428,hsa-mir-185,0.3774226942057671
429,hsa-mir-758,0.3773494331428384
430,hsa-mir-6757,0.3753057821680055
431,hsa-mir-887,0.3732174940993838
432,hsa-mir-7-2,0.3725324531865962
433,hsa-mir-1307,0.3648057630563778
434,hsa-mir-5580,0.3633642044018639
435,hsa-mir-6769a,0.3628604924081119
436,hsa-mir-3606,0.3616525131583571
437,hsa-mir-198,0.3554542408579224
438,hsa-mir-671,0.3545925143994247
439,hsa-mir-6726,0.3545539143405626
440,hsa-mir-4424,0.3522267066169524
441,hsa-mir-574,0.3511865327191813
442,hsa-mir-92a-2,0.3503610670790056
443,hsa-mir-371b,0.3501467937011971
444,hsa-mir-186,0.3496808176501216
445,hsa-mir-92a-1,0.3469143743459023
446,hsa-mir-320d-2,0.343540276993695
447,hsa-mir-196a-1,0.3406920935871957
448,hsa-mir-2276,0.3404731384958895
449,hsa-mir-1277,0.3374764465942229
450,hsa-mir-6857,0.3356527402932642
451,hsa-mir-491,0.3351538204451776
452,hsa-mir-193a,0.3349351643013433
453,hsa-mir-4746,0.3346269515276228
454,hsa-mir-6882,0.3341063632139227
455,hsa-mir-6783,0.3327645783826865
456,hsa-mir-6854,0.3308404540789183
457,hsa-mir-5699,0.330213730149217
458,hsa-mir-1270,0.3290763012575183
459,hsa-mir-342,0.3287598909900205
460,hsa-mir-106a,0.3269765777720047
461,hsa-mir-548n,0.3264959857703519
462,hsa-mir-362,0.3262542269623673
463,hsa-mir-548ba,0.3229643295752714
464,hsa-mir-138-2,0.3211242751778973
465,hsa-mir-5703,0.3211017987915867
466,hsa-mir-2116,0.3206430007622592
467,hsa-mir-6801,0.3194759517723795
468,hsa-mir-7-3,0.3168276784351145
469,hsa-mir-141,0.3167046551975115
470,hsa-mir-3622a,0.3161158266195377
471,hsa-mir-7702,0.314881353051112
472,hsa-mir-549a,0.3146915521561686
473,hsa-mir-4763,0.3055723067166369
474,hsa-mir-4785,0.3040469534357766
475,hsa-mir-4683,0.3013796038870403
476,hsa-mir-423,0.3005901835312991
477,hsa-mir-3607,0.3000503646888517
478,hsa-mir-548x-2,0.2994447073093892
479,hsa-mir-1185-1,0.2984512950637584
480,hsa-mir-592,0.2952351864711478
481,hsa-mir-532,0.2938033084495693
482,hsa-let-7d,0.2933629800188795
483,hsa-mir-5008,0.2927364582266771
484,hsa-mir-1254-2,0.2911308944903645
485,hsa-mir-6834,0.290334282268246
486,hsa-mir-4677,0.2885335201175458
487,hsa-mir-455,0.286039578777797
488,hsa-mir-4781,0.2856969717023477
489,hsa-mir-5586,0.2856899810534858
490,hsa-mir-6779,0.2851249179045769
491,hsa-mir-3667,0.2841669373319644
492,hsa-mir-200c,0.2832032698907247
493,hsa-mir-3651,0.2830784839851061
494,hsa-mir-412,0.2821776363351727
495,hsa-mir-4784,0.2808202220721444
496,hsa-mir-539,0.280443161055254
497,hsa-mir-219a-1,0.2802521004779071
498,hsa-mir-1915,0.2787742910008159
499,hsa-mir-4444-1,0.2785410805281517
500,hsa-mir-495,0.2773866482272654
501,hsa-mir-6716,0.276964752065948
502,hsa-mir-4473,0.2768272782224711
503,hsa-mir-632,0.2761375004738036
504,hsa-mir-142,0.2743725853659047
505,hsa-mir-153-1,0.2712426789214846
506,hsa-mir-381,0.2679730091714442
507,hsa-mir-3919,0.2679647783474204
508,hsa-mir-4772,0.2644157107384637
509,hsa-mir-6871,0.2632174156251785
510,hsa-mir-320e,0.2615735616032946
511,hsa-mir-1180,0.2599741373872986
512,hsa-mir-582,0.2594914419830843
513,hsa-mir-5189,0.2573137151569189
514,hsa-mir-378c,0.2559675871276718
515,hsa-mir-222,0.254823725968355
516,hsa-mir-1292,0.2517650349874327
517,hsa-mir-2277,0.2515677270007903
518,hsa-mir-4664,0.2509352708235708
519,hsa-mir-190a,0.2493634429195202
520,hsa-mir-4777,0.2486155338341255
521,hsa-mir-4727,0.2477964887939361
522,hsa-mir-487a,0.2474607358975154
523,hsa-mir-548o-2,0.2471048530267612
524,hsa-mir-548l,0.2460824813339738
525,hsa-mir-766,0.2452561935836722
526,hsa-mir-6762,0.2448682672012034
527,hsa-mir-3622b,0.2447195836574937
528,hsa-mir-643,0.2441791119249574
529,hsa-mir-625,0.2428966593986506
530,hsa-mir-6731,0.2383260551813048
531,hsa-mir-23a,0.236814472038263
532,hsa-mir-3615,0.2338701920406134
533,hsa-mir-1976,0.233140455856537
534,hsa-mir-484,0.2322875130460229
535,hsa-mir-103a-1,0.2322812405658926
536,hsa-mir-1248,0.231802269630853
537,hsa-mir-103a-2,0.2309726190188035
538,hsa-mir-1245a,0.2278636094939754
539,hsa-mir-3191,0.2261795503385468
540,hsa-mir-7155,0.2252133986989593
541,hsa-mir-526a-1,0.2228872072990675
542,hsa-mir-3605,0.2186333796723434
543,hsa-mir-449c,0.2154587991278755
544,hsa-mir-199a-1,0.2144726435932014
545,hsa-mir-6875,0.2140978431061677
546,hsa-mir-3690-1,0.2107490049619418
547,hsa-mir-5695,0.2103745833930377
548,hsa-mir-3117,0.2103273177531082
549,hsa-mir-7844,0.2090534904447981
550,hsa-mir-450b,0.20609499704076
551,hsa-mir-1243,0.205889694268349
