Feature,Score,p_value,selection_frequency
hsa-mir-3611,0.5834896441557393,0.9648805744425458,0.0
hsa-mir-3145,0.5812070104759773,0.9651289469896301,0.0
hsa-mir-509-1,0.5804337038325865,0.9652129335944992,0.0
hsa-mir-4787,0.579521426411593,0.9653119113449237,0.0
hsa-mir-216b,0.5792652314029593,0.9653396873957919,0.0
hsa-mir-615,0.5786098918727142,0.9654106980307695,0.0
hsa-mir-217,0.5783412649261702,0.9654397891369483,0.0
hsa-mir-6825,0.5740894179526933,0.965898964305112,0.0
hsa-mir-520f,0.5718877338601399,0.9661357840761876,0.0
hsa-mir-1252,0.5714070844377968,0.966187397778056,0.0
hsa-mir-7161,0.5695432279662523,0.9663872513937894,0.0
hsa-mir-506,0.5693182793772805,0.9664113401225923,0.0
hsa-mir-3663,0.5692897803953817,0.9664143914640719,0.0
hsa-mir-503,0.5685527900641004,0.9664932619068969,0.0
hsa-mir-153-1,0.5677057151763415,0.9665838229148616,0.0
hsa-mir-517a,0.5671854063058335,0.9666394013348383,0.0
hsa-mir-6780a,0.5664947516160734,0.9667131193700242,0.0
hsa-mir-4633,0.5632721362362099,0.9670562378927011,0.0
hsa-mir-129-2,0.5618674000779262,0.9672053629530828,0.0
hsa-mir-519a-1,0.5596565892595936,0.9674395172360998,0.0
hsa-mir-4684,0.5596118546865134,0.9674442483624053,0.0
hsa-mir-3171,0.5592373956016472,0.9674838404536816,0.0
hsa-mir-3919,0.5591751126246121,0.9674904238696459,0.0
hsa-mir-1263,0.5589006422308711,0.9675194295604798,0.0
hsa-mir-1913,0.5575995718026531,0.9676567853950276,0.0
hsa-mir-2681,0.5564280728396382,0.9677802646033733,0.0
hsa-mir-520h,0.5563469532848137,0.9677888078890403,0.0
hsa-mir-1286,0.5562582672690309,0.9677981470244832,0.0
hsa-mir-4659b,0.5553043507980334,0.9678985318088308,0.0
hsa-mir-4465,0.554938341346248,0.9679370155393182,0.0
hsa-mir-498,0.554127789283374,0.9680221750245435,0.0
hsa-mir-708,0.5535801847209072,0.9680796573698627,0.0
hsa-mir-6895,0.5520187880507084,0.9682433322141201,0.0
hsa-mir-3916,0.5502924302034441,0.9684239094742614,0.0
hsa-mir-196a-2,0.5502852657739016,0.9684246580204979,0.0
hsa-mir-4778,0.5493950596059092,0.9685176125956668,0.0
hsa-mir-4704,0.5474716800543609,0.9687180773271699,0.0
hsa-mir-3116-2,0.5460770696549545,0.968863111538689,0.0
hsa-mir-196a-1,0.5443982085195174,0.9690373498619395,0.0
hsa-mir-3677,0.5426832717921632,0.9692149289227726,0.0
hsa-mir-6804,0.5417558104387892,0.9693107960014701,0.0
hsa-mir-3160-2,0.5412665161780122,0.9693613237425031,0.0
hsa-mir-4709,0.5411132550196063,0.9693771436482862,0.0
hsa-mir-4650-2,0.540117173460335,0.9694798813961832,0.0
hsa-mir-6838,0.5394963403031618,0.9695438454042649,0.0
hsa-mir-1231,0.539077378824049,0.9695869803526141,0.0
hsa-mir-6715a,0.5383261929222916,0.9696642587718072,0.0
hsa-mir-4635,0.537011113477476,0.9697993581656958,0.0
hsa-mir-2115,0.5342711359002159,0.9700800615951961,0.0
hsa-mir-4740,0.5339902117905087,0.9701087820647921,0.0
hsa-mir-3116-1,0.5337923619806535,0.9701290027309027,0.0
hsa-mir-4775,0.5320521028248785,0.9703066240507898,0.0
hsa-mir-4689,0.5308200326362998,0.9704321190913829,0.0
hsa-mir-6132,0.529330746303415,0.9705835279828529,0.0
hsa-mir-205,0.5278384175104744,0.9707349323033609,0.0
hsa-mir-765,0.5267314731333029,0.9708470341254172,0.0
hsa-mir-223,0.5244130834985894,0.9710812585357098,0.0
hsa-mir-526a-2,0.5242920544217368,0.971093465043016,0.0
hsa-mir-636,0.5234314567645396,0.9711802015053904,0.0
hsa-mir-548ap,0.5234143207215297,0.9711819275158612,0.0
hsa-mir-2117,0.5229504313395021,0.9712286364471528,0.0
hsa-mir-5047,0.5214378367144177,0.9713807267294735,0.0
hsa-mir-518e,0.5197996715116471,0.9715450755178202,0.0
hsa-mir-499a,0.5182385419223341,0.9717013394213382,0.0
hsa-mir-873,0.5181274772080968,0.9717124433655212,0.0
hsa-mir-6747,0.516763397181048,0.9718486764264831,0.0
hsa-mir-4442,0.5164193327396064,0.9718829966848954,0.0
hsa-mir-602,0.5159229706571887,0.9719324786782028,0.0
hsa-mir-4476,0.5150129836078086,0.9720231029304879,0.0
hsa-mir-4513,0.5144311262915466,0.9720809869659782,0.0
hsa-mir-6502,0.5135181715388156,0.9721717110847697,0.0
hsa-mir-4511,0.5116687315204496,0.9723551303519924,0.0
hsa-mir-5682,0.510024054518269,0.9725178282684116,0.0
hsa-mir-377,0.5099252481265252,0.9725275901615543,0.0
hsa-mir-1277,0.5091699205595741,0.9726021685889348,0.0
hsa-mir-4788,0.5087392923057301,0.9726446504451409,0.0
hsa-mir-509-3,0.5077428212020169,0.972742850400239,0.0
hsa-mir-6739,0.5071926134732853,0.97279701055428,0.0
hsa-mir-488,0.5055020682515788,0.9729631463888895,0.0
hsa-mir-190a,0.5052272664889182,0.9729901129677077,0.0
hsa-mir-543,0.5050212567383842,0.9730103217279953,0.0
hsa-mir-1227,0.5024685532522707,0.9732602204446836,0.0
hsa-mir-7704,0.5023740737207126,0.973269451394549,0.0
hsa-mir-2278,0.5017029379153788,0.9733349860703964,0.0
hsa-mir-519c,0.501112282951566,0.9733926076948992,0.0
hsa-mir-193b,0.5010363954173044,0.9734000072516029,0.0
hsa-mir-596,0.5007961376507155,0.9734234284974196,0.0
hsa-mir-135b,0.5002840205008978,0.9734733235265908,0.0
hsa-mir-3675,0.4978821425781933,0.9737068247119807,0.0
hsa-mir-6769a,0.4961212073416541,0.9738774795494521,0.0
hsa-mir-3153,0.4956811196838995,0.9739200580878514,0.0
hsa-mir-4530,0.49435528985478505,0.9740481604303959,0.0
hsa-mir-8077,0.4920358149945581,0.9742716476041665,0.0
hsa-mir-215,0.49172787199652657,0.9743012590999731,0.0
hsa-mir-520g,0.4906084579569766,0.9744087830266552,0.0
hsa-mir-6883,0.48917505614557777,0.9745461965197538,0.0
hsa-mir-1257,0.48887765119314375,0.9745746692912294,0.0
hsa-mir-4498,0.48617627684503284,0.9748326920698492,0.0
hsa-mir-1236,0.4861321130454871,0.9748369014043026,0.0
hsa-mir-4701,0.48523310111130324,0.9749225249783925,0.0
hsa-mir-6876,0.4852154908054987,0.9749242010181938,0.0
hsa-mir-129-1,0.4850176014753861,0.9749430317307382,0.0
hsa-mir-374b,0.4848409704763123,0.974959834632547,0.0
hsa-mir-509-2,0.48481004157530366,0.9749627764209776,0.0
hsa-mir-3925,0.4846440154700876,0.9749785654887054,0.0
hsa-mir-5009,0.48375215814065486,0.97506331089356,0.0
hsa-mir-943,0.4804484474111985,0.9753762013492709,0.0
hsa-mir-143,0.4797750881436459,0.9754397745738723,0.0
hsa-mir-4430,0.4751851017911849,0.9758713159937019,0.0
hsa-mir-4634,0.47511401015761334,0.9758779750305007,0.0
hsa-mir-4679-2,0.47496341035630346,0.9758920789578647,0.0
hsa-mir-4784,0.47481708071417833,0.9759057797116234,0.0
hsa-mir-4638,0.47322046442385896,0.976055060579655,0.0
hsa-mir-6763,0.4732202945344145,0.9760550764436053,0.0
hsa-mir-4484,0.4729392114020409,0.9760813174924059,0.0
hsa-mir-7151,0.4729364698842763,0.9760815733733768,0.0
hsa-mir-6858,0.4715554024397954,0.9762103319477132,0.0
hsa-mir-4643,0.4710573223599698,0.9762566979443664,0.0
hsa-mir-3202-2,0.4706945230564671,0.9762904471477063,0.0
hsa-mir-206,0.47041991380974046,0.9763159792985295,0.0
hsa-mir-1295a,0.47008056616896254,0.9763475148422056,0.0
hsa-mir-411,0.46945385878075585,0.9764057089290253,0.0
hsa-mir-320c-1,0.4669744357733963,0.9766353573943094,0.0
hsa-mir-1249,0.4667494374291532,0.9766561510100876,0.0
hsa-mir-3942,0.46589677403822394,0.976734881646068,0.0
hsa-mir-6783,0.46580495700168717,0.9767433529830211,0.0
hsa-mir-199a-1,0.46570629098578253,0.9767524548012755,0.0
hsa-mir-19a,0.46491168573060443,0.9768257022156573,0.0
hsa-mir-7108,0.4645825454594049,0.9768560145356373,0.0
hsa-mir-4668,0.46346895659238585,0.9769584487444014,0.0
hsa-mir-4256,0.4628330999022063,0.9770168537277479,0.0
hsa-mir-4743,0.45985627152009,0.9772894621665228,0.0
hsa-mir-4687,0.4588708931738513,0.9773794015728852,0.0
hsa-mir-34c,0.45833448687780176,0.9774282990164767,0.0
hsa-mir-7705,0.45738919199266825,0.9775143623767826,0.0
hsa-mir-6880,0.4572167884383714,0.9775300438976838,0.0
hsa-mir-639,0.4565122963258661,0.977594075844307,0.0
hsa-mir-7110,0.4553337423581591,0.977701025287649,0.0
hsa-mir-573,0.4531863200403721,0.977895346639065,0.0
hsa-mir-4532,0.45202659045462606,0.977999995666918,0.0
hsa-mir-4665,0.45185085909399747,0.9780158348065677,0.0
hsa-mir-2861,0.4517354627965913,0.9780262331916506,0.0
hsa-mir-525,0.4515788730800684,0.9780403402364277,0.0
hsa-mir-3918,0.45090368723187424,0.9781011238264634,0.0
hsa-mir-944,0.45006518101727433,0.9781765122404039,0.0
hsa-mir-1290,0.4494300621920784,0.9782335421128276,0.0
hsa-mir-524,0.44690100296275104,0.9784600166202461,0.0
hsa-mir-4672,0.4467982416500784,0.9784691978083265,0.0
hsa-mir-4762,0.44417805748783123,0.978702743151162,0.0
hsa-mir-604,0.4439106107395714,0.9787265214433262,0.0
hsa-mir-6836,0.44290437165451835,0.978815884798714,0.0
hsa-mir-455,0.4428384502231398,0.9788217337227124,0.0
hsa-mir-4295,0.4406150111334553,0.9790186125461278,0.0
hsa-mir-6865,0.4379356833572081,0.9792548316365318,0.0
hsa-mir-4494,0.437793419190141,0.9792673427003992,0.0
hsa-mir-199a-2,0.4359865970826333,0.9794259626970758,0.0
hsa-mir-3140,0.4347031097076411,0.9795383276902146,0.0
hsa-mir-548b,0.4338250929116783,0.9796150457272332,0.0
hsa-mir-6882,0.4327756927976577,0.9797065792490969,0.0
hsa-mir-4437,0.432501771747857,0.9797304433185116,0.0
hsa-mir-4423,0.43249127754628275,0.9797313573404199,0.0
hsa-mir-4637,0.4320956360939384,0.9797658041592516,0.0
hsa-mir-1245b,0.43062161002812327,0.9798939236607245,0.0
hsa-mir-607,0.43031940231276367,0.9799201485384028,0.0
hsa-mir-4766,0.430259640835038,0.9799253327882572,0.0
hsa-mir-3151,0.43023391195307203,0.9799275645696269,0.0
hsa-mir-1273h,0.42973664700846387,0.9799706778744002,0.0
hsa-mir-3190,0.42923368647705473,0.9800142451652952,0.0
hsa-mir-4680,0.4290640135811946,0.9800289334791596,0.0
hsa-mir-378c,0.4289460987848073,0.9800391384897557,0.0
hsa-mir-1199,0.4282979772501161,0.9800951912299695,0.0
hsa-mir-3682,0.42704229711888664,0.9802035990239967,0.0
hsa-mir-6754,0.42681918592598805,0.9802228348996107,0.0
hsa-mir-4691,0.42681388162365164,0.9802232921219913,0.0
hsa-mir-6743,0.4260618217908889,0.9802880732229945,0.0
hsa-mir-6781,0.4220122658632957,0.9806353470942305,0.0
hsa-mir-4527,0.42179554166985533,0.9806538587675427,0.0
hsa-mir-149,0.42177406354364005,0.9806556929305085,0.0
hsa-mir-6885,0.42002122728790886,0.9808051309048164,0.0
hsa-mir-1246,0.4194774710422535,0.98085138890718,0.0
hsa-mir-5689,0.419364782096453,0.9808609695684631,0.0
hsa-mir-138-1,0.4191398443378092,0.9808800873878568,0.0
hsa-mir-199b,0.41795740719390184,0.9809804512255329,0.0
hsa-mir-3124,0.4171134478197474,0.9810519482861089,0.0
hsa-mir-6868,0.416296308541202,0.9811210642452965,0.0
hsa-mir-4700,0.41609451218791194,0.9811381162295307,0.0
hsa-mir-583,0.41551565014642533,0.9811869942865306,0.0
hsa-mir-6773,0.41548321137270694,0.9811897317624969,0.0
hsa-mir-4467,0.41458786077570514,0.9812652226561757,0.0
hsa-mir-4518,0.41389436243976613,0.981323605775796,0.0
hsa-mir-495,0.41312158624990475,0.9813885716805641,0.0
hsa-mir-548e,0.4090573294697889,0.9817286585726737,0.0
hsa-mir-6727,0.4087509839665788,0.9817541844472337,0.0
hsa-mir-3161,0.40869746815457975,0.9817586420274792,0.0
hsa-mir-6774,0.408596243100436,0.9817670722618813,0.0
hsa-mir-3170,0.408067459406116,0.9818110834583254,0.0
hsa-mir-4529,0.4075899162938671,0.9818507908612449,0.0
hsa-mir-5194,0.4074540753941261,0.9818620791818351,0.0
hsa-mir-4717,0.4066007876563579,0.9819329184849034,0.0
hsa-mir-564,0.40618380052498354,0.981967493402452,0.0
hsa-mir-4451,0.4057804136305927,0.9820009137364096,0.0
hsa-mir-1911,0.4054201258158034,0.9820307409602416,0.0
hsa-mir-3135a,0.404850860397036,0.982077825793427,0.0
hsa-mir-365a,0.4046811052965135,0.9820918562896055,0.0
hsa-mir-548j,0.4029338558028285,0.9822359959480786,0.0
hsa-mir-658,0.40292745359103693,0.9822365231841013,0.0
hsa-mir-572,0.40263777174031934,0.9822603721126983,0.0
hsa-mir-513a-2,0.4022600301789129,0.9822914502407162,0.0
hsa-mir-1284,0.4009940510734495,0.9823954368034749,0.0
hsa-mir-3928,0.40029092986989956,0.9824530774414341,0.0
hsa-mir-4453,0.40003536765220593,0.9824740079327144,0.0
hsa-mir-4798,0.3979629687229464,0.982643341717076,0.0
hsa-mir-6875,0.39695800499929945,0.9827252026829516,0.0
hsa-mir-4260,0.3962759779230476,0.9827806638030467,0.0
hsa-mir-4422,0.3958714540485584,0.9828135227671903,0.0
hsa-mir-4686,0.39489196311353053,0.9828929740505791,0.0
hsa-mir-526a-1,0.394709078218193,0.9829077912360927,0.0
hsa-mir-589,0.3940302160172588,0.9829627439086265,0.0
hsa-mir-4706,0.39367841236738127,0.9829911918977812,0.0
hsa-mir-3183,0.3936497418379513,0.9829935093908249,0.0
hsa-mir-4433a,0.3930969840194657,0.9830381633425267,0.0
hsa-mir-195,0.3923275493623718,0.9831002373536811,0.0
hsa-mir-365b,0.39135788439284225,0.9831783256396257,0.0
hsa-mir-3191,0.3912306188873541,0.98318856294635,0.0
hsa-mir-3621,0.39090015663245176,0.9832151330026944,0.0
hsa-mir-4658,0.38925283781585274,0.9833473122587668,0.0
hsa-mir-497,0.3891333924551898,0.9833568789604579,0.0
hsa-mir-6509,0.38710937376318094,0.9835186282709435,0.0
hsa-mir-4728,0.38706581594703054,0.9835221017153831,0.0
hsa-mir-7844,0.38642979376358677,0.983572784316275,0.0
hsa-mir-6769b,0.3859422456569267,0.9836115899510599,0.0
hsa-mir-585,0.38469178607509846,0.9837109375241334,0.0
hsa-mir-10a,0.3839671628371179,0.9837683888228659,0.0
hsa-mir-7973-2,0.38350280066070874,0.9838051594669175,0.0
hsa-mir-34a,0.38266733278000153,0.9838712256314528,0.0
hsa-mir-1323,0.38234846265704997,0.9838964101530508,0.0
hsa-mir-124-2,0.38100497297311975,0.9840023330597413,0.0
hsa-mir-6881,0.37997961902396205,0.9840829705100788,0.0
hsa-mir-181d,0.37949695203984735,0.9841208682102643,0.0
hsa-mir-4433b,0.37833098775323193,0.9842122554778137,0.0
hsa-mir-6776,0.377288883810837,0.984293741663691,0.0
hsa-mir-4667,0.3764023494010063,0.9843629196718935,0.0
hsa-mir-3975,0.37549613536930215,0.9844334967425205,0.0
hsa-mir-4322,0.3754380699440573,0.9844380142394438,0.0
hsa-mir-4454,0.37477088709376827,0.9844898804131728,0.0
hsa-mir-4659a,0.3743399904436205,0.9845233380718189,0.0
hsa-mir-4756,0.37380490709535796,0.9845648419189317,0.0
hsa-mir-184,0.373771394313505,0.9845674397383121,0.0
hsa-mir-6755,0.3734452763107023,0.9845927096262309,0.0
hsa-mir-592,0.3726855807651,0.9846515065277464,0.0
hsa-mir-4671,0.370828265836186,0.9847948435839763,0.0
hsa-mir-6794,0.370062110466779,0.9848538011627104,0.0
hsa-mir-4436b-1,0.3689855150952626,0.9849364798969962,0.0
hsa-mir-1468,0.3681966686969255,0.9849969358016506,0.0
hsa-mir-548h-3,0.36815706459593545,0.9849999682127282,0.0
hsa-mir-760,0.36719712307615304,0.9850733876838393,0.0
hsa-mir-1273c,0.367145265458649,0.9850773494693467,0.0
hsa-mir-3667,0.3670503128738125,0.9850846024128901,0.0
hsa-mir-520d,0.36671546412095174,0.9851101675742989,0.0
hsa-mir-191,0.3667040324872307,0.9851110400247158,0.0
hsa-mir-4759,0.3665503777180766,0.9851227646414275,0.0
hsa-mir-4505,0.3647275814246609,0.9852615465924847,0.0
hsa-mir-5680,0.36455404581205286,0.9852747295590564,0.0
hsa-mir-198,0.3621058287033042,0.9854601658603396,0.0
hsa-mir-7851,0.36190509154356104,0.9854753249951782,0.0
hsa-mir-3943,0.36133115044107744,0.9855186295052223,0.0
hsa-mir-4431,0.3609586901602641,0.9855467019254466,0.0
hsa-mir-7160,0.36092045336203743,0.9855495824991682,0.0
hsa-mir-18b,0.3606982383017868,0.9855663181466726,0.0
hsa-mir-6734,0.36024375759279303,0.9856005200676502,0.0
hsa-mir-6756,0.3598395457789834,0.9856309092977592,0.0
hsa-mir-4768,0.35931407060027765,0.9856703734487268,0.0
hsa-mir-579,0.35870376873769405,0.9857161488467727,0.0
hsa-mir-298,0.35797406566692147,0.9857707960358676,0.0
hsa-mir-600,0.3578347469557357,0.9857812191752856,0.0
hsa-mir-150,0.3577682758692979,0.9857861910404867,0.0
hsa-mir-628,0.3570203668800211,0.9858420804077547,0.0
hsa-mir-3187,0.35531230826871935,0.9859693588864857,0.0
hsa-mir-6742,0.3551883248671388,0.9859785781536993,0.0
hsa-mir-6843,0.3545436767460975,0.9860264708104962,0.0
hsa-mir-4485,0.3539358697396341,0.9860715608717571,0.0
hsa-mir-2355,0.35315820784521135,0.9861291587173797,0.0
hsa-mir-514a-1,0.3530430754623237,0.986137677179137,0.0
hsa-mir-7846,0.3528868985672934,0.986149228803172,0.0
hsa-mir-301a,0.3524788071295179,0.9861793934135746,0.0
hsa-mir-624,0.3521777597062089,0.9862016272963747,0.0
hsa-mir-24-1,0.35202660085389126,0.9862127852432871,0.0
hsa-mir-4443,0.3514170620335188,0.986257738924563,0.0
hsa-mir-376c,0.34996494878354717,0.9863645738965617,0.0
hsa-mir-4424,0.3486370279886914,0.9864619521914754,0.0
hsa-mir-6851,0.3486093780641719,0.986463976551165,0.0
hsa-mir-1322,0.34699815718583304,0.9865817112886878,0.0
hsa-mir-3944,0.3467045588656583,0.9866031164820231,0.0
hsa-mir-203b,0.34666075339616365,0.9866063088965689,0.0
hsa-mir-514a-3,0.346549840826963,0.9866143903892749,0.0
hsa-mir-4793,0.34541691636070004,0.9866968168784921,0.0
hsa-mir-20a,0.34511350492138204,0.9867188538234817,0.0
hsa-mir-3609,0.34484678896205456,0.9867382123199728,0.0
hsa-mir-5571,0.34386530214547495,0.9868093428720736,0.0
hsa-mir-1225,0.34335905610524997,0.986845966026452,0.0
hsa-mir-1254-1,0.3433488625302213,0.9868467029971614,0.0
hsa-mir-4473,0.3428504279988085,0.9868827164902138,0.0
hsa-mir-3681,0.34189372205293966,0.9869517200698839,0.0
hsa-mir-4444-2,0.3416482966307102,0.9869693959131461,0.0
hsa-mir-3137,0.3410278443307104,0.987014034711766,0.0
hsa-mir-4490,0.34087383060130083,0.9870251048915164,0.0
hsa-mir-4641,0.3400880530784931,0.9870815203199719,0.0
hsa-mir-6894,0.3388702028994308,0.9871687430995727,0.0
hsa-mir-548d-1,0.3387747351983968,0.987175569540104,0.0
hsa-mir-6799,0.33870702268702196,0.9871804103707886,0.0
hsa-mir-4645,0.33666250498600075,0.9873261960382941,0.0
hsa-mir-18a,0.3365427156700561,0.9873347149328808,0.0
hsa-mir-4533,0.3364379562989892,0.9873421628963575,0.0
hsa-mir-4685,0.336420479761112,0.9873434052191149,0.0
hsa-mir-3176,0.33603221083589807,0.9873709915379593,0.0
hsa-mir-4647,0.3356349542021516,0.9873991889951207,0.0
hsa-mir-4718,0.33509472743101154,0.9874374899918651,0.0
hsa-mir-548s,0.33498162514490415,0.9874455022156672,0.0
hsa-mir-548bb,0.33423690244018633,0.9874982025120618,0.0
hsa-mir-4466,0.33362131494457636,0.9875416907962352,0.0
hsa-mir-6852,0.33286283210323075,0.9875951820739534,0.0
hsa-mir-3659,0.3314846772743709,0.987692115290922,0.0
hsa-mir-625,0.33136957001935263,0.9877001962380938,0.0
hsa-let-7i,0.33113537295372064,0.9877166304931257,0.0
hsa-mir-5692c-1,0.33093040733403667,0.9877310055407925,0.0
hsa-mir-4770,0.33031678339799364,0.9877739969939155,0.0
hsa-mir-4742,0.32966357352154413,0.9878196886908059,0.0
hsa-mir-4501,0.329404835625367,0.9878377663878566,0.0
hsa-mir-548y,0.3289413018769438,0.9878701232672135,0.0
hsa-mir-514a-2,0.3285824842740872,0.9878951443141267,0.0
hsa-mir-508,0.328575386766035,0.9878956390069519,0.0
hsa-mir-181c,0.3285560127296475,0.9878969893223134,0.0
hsa-mir-3188,0.3269995705976278,0.9880052513971649,0.0
hsa-mir-6853,0.3269814567839086,0.9880065088160292,0.0
hsa-mir-7641-2,0.326857882170265,0.9880150855238645,0.0
hsa-mir-570,0.3255810374843893,0.9881035461904345,0.0
hsa-mir-450a-2,0.32551620190994857,0.9881080303106302,0.0
hsa-mir-7106,0.3245556271347533,0.9881743773942864,0.0
hsa-mir-4425,0.3229392139293368,0.9882856524247766,0.0
hsa-mir-5089,0.32238663575869164,0.9883235854447402,0.0
hsa-mir-4750,0.3216732969741065,0.9883724736605474,0.0
hsa-mir-24-2,0.32070801313325825,0.9884384840405667,0.0
hsa-mir-1291,0.31901808947863514,0.9885536472187818,0.0
hsa-mir-3622a,0.31769775956309215,0.9886432677472977,0.0
hsa-mir-124-1,0.3164160886721424,0.9887299650625514,0.0
hsa-mir-425,0.3146224236580177,0.9888508001078955,0.0
hsa-mir-3136,0.3133665089180319,0.9889350635206916,0.0
hsa-mir-887,0.31299730825771416,0.9889597803381164,0.0
hsa-mir-548ai,0.3119549857429816,0.9890294278501796,0.0
hsa-mir-7706,0.31172495442791204,0.989044772025749,0.0
hsa-mir-181b-2,0.3111166966901122,0.9890852996466344,0.0
hsa-mir-3150a,0.3106424910838719,0.9891168491298985,0.0
hsa-mir-125b-2,0.3100529408093379,0.9891560159433184,0.0
hsa-mir-3195,0.30927763761334964,0.98920742754271,0.0
hsa-mir-4699,0.30830601949790387,0.9892717034279567,0.0
hsa-mir-6793,0.30752692658687886,0.9893231195052162,0.0
hsa-mir-576,0.30632677695836513,0.9894021076458996,0.0
hsa-mir-3922,0.30531876021102444,0.989468248370113,0.0
hsa-mir-151b,0.3052838829064061,0.9894705335282937,0.0
hsa-mir-1248,0.3046367993013931,0.9895128902607861,0.0
hsa-mir-542,0.30449104052757453,0.9895224208105255,0.0
hsa-mir-5092,0.30379906060584366,0.9895676136855401,0.0
hsa-mir-501,0.303577674418765,0.9895820538983089,0.0
hsa-mir-6782,0.30336488081548046,0.9895959252319336,0.0
hsa-mir-23a,0.3008996460916121,0.9897560239540065,0.0
hsa-mir-548d-2,0.3006794790083154,0.9897702682022408,0.0
hsa-mir-1237,0.3006376487174551,0.9897729735138364,0.0
hsa-mir-141,0.3004130819665718,0.9897874915656234,0.0
hsa-mir-670,0.29940100912777773,0.9898528067868696,0.0
hsa-mir-208b,0.29767044158076683,0.989964056396775,0.0
hsa-mir-645,0.2975874035561984,0.9899693807008463,0.0
hsa-mir-6772,0.2973228206002545,0.9899863370265115,0.0
hsa-mir-181b-1,0.29717325626136776,0.9899959164741733,0.0
hsa-mir-3157,0.29665246683706736,0.9900292404915056,0.0
hsa-mir-3155a,0.2966435398272211,0.9900298112746724,0.0
hsa-mir-424,0.29533809305276887,0.9901131225397372,0.0
hsa-mir-1244-2,0.29507624605660604,0.9901297954372016,0.0
hsa-mir-6797,0.2945585864084316,0.9901627198966507,0.0
hsa-mir-204,0.2942524697552482,0.9901821664917692,0.0
hsa-mir-6771,0.2936535348001374,0.9902201649928268,0.0
hsa-mir-1908,0.29332544635158597,0.9902409520525434,0.0
hsa-mir-3152,0.29203965460111725,0.9903222261530239,0.0
hsa-mir-3200,0.2919419957584347,0.9903283866505117,0.0
hsa-mir-6715b,0.29169025268682275,0.9903442589463927,0.0
hsa-mir-185,0.29138343292411334,0.9903635879896596,0.0
hsa-mir-6720,0.2910791473240482,0.9903827402204601,0.0
hsa-mir-224,0.2906378537291333,0.9904104855738908,0.0
hsa-mir-33b,0.2902241821468256,0.9904364615806771,0.0
hsa-mir-5684,0.29020816904513175,0.9904374664681755,0.0
hsa-mir-3917,0.2887967629976904,0.9905258516526703,0.0
hsa-mir-4677,0.28776805755486506,0.9905900389957415,0.0
hsa-mir-6505,0.2867879127935974,0.9906510138680996,0.0
hsa-mir-188,0.28589979830995493,0.9907061096061635,0.0
hsa-mir-5580,0.2857838661128156,0.9907132908569948,0.0
hsa-mir-4524a,0.2851365139078875,0.9907533442464491,0.0
hsa-mir-4999,0.28484588768422525,0.990771300726227,0.0
hsa-mir-6741,0.28452866667230353,0.9907908824513937,0.0
hsa-mir-30a,0.2837453475557972,0.9908391557451369,0.0
hsa-mir-6735,0.2828053177339097,0.9908969357919091,0.0
hsa-mir-6844,0.28157280123142475,0.9909724443639629,0.0
hsa-mir-551a,0.28100745711553876,0.9910069846542328,0.0
hsa-mir-183,0.2809991363445632,0.9910074925749199,0.0
hsa-mir-1251,0.280594414820984,0.9910321821816057,0.0
hsa-mir-124-3,0.2804304316275396,0.9910421770929879,0.0
hsa-mir-1537,0.28036949206533807,0.9910458901294192,0.0
hsa-mir-1247,0.27900472566221834,0.9911288632425479,0.0
hsa-mir-346,0.27756067087661085,0.9912162773320171,0.0
hsa-mir-6891,0.276116713501653,0.9913032947686721,0.0
hsa-mir-6510,0.2759128622197875,0.991315547980849,0.0
